"id","name","artists","artist_ids","energy","loudness","speechiness","valence","tempo","duration_ms"
"2BfiqNxPqizoWyYWksEkNQ","Dowd's No. 9 / The Hunter's House","['Peter Horan', 'Gerry Harrington']","['47rUZ5NUcTioDU1bBvFthY', '4W8BfG6ntiGdjwzMLjCfyz']",0.34,-9.68,0.07,0.97,108.79,218613
"2STRLBMWwSv97FDudnu53i","La Guacamaya","['La Negra Graciana']","['446So3wX1wSbd6iPkVGR3X']",0.3,-15.29,0.05,0.92,108.79,310227
"1vGOiVQh29K92eHvUMys6g","Doctor Kitch","['Bomber']","['72V2sWeXMTCulukFRDIZgK']",0.34,-11.8,0.08,0.94,108.8,215000
"5bXAwBYw3EXb4tFELrW3jH","Ocean Blvd./ Miami","['O. Liebert', 'Ottmar Liebert + Luna Negra']","['7dgeKY8cnCilB7LydMI8Cw', '6lt6zm42eGWzljf80v152L']",0.39,-15.35,0.05,0.94,108.83,246200
"6ArIJ6iHgNGQzlmvX73pLd","Ocean Blvd./ Miami","['Ottmar Liebert + Luna Negra']","['6lt6zm42eGWzljf80v152L']",0.45,-12.84,0.05,0.93,108.84,246293
"1U264emEYGRjYBo2Xj8Yqr","Ocean Blvd./ Miami","['Ottmar Liebert + Luna Negra']","['6lt6zm42eGWzljf80v152L']",0.39,-15.34,0.05,0.93,108.84,246693
"1xGWK0o7HDuGSNeG0JvFDw","Son De Don Juan","['Juan Reynoso']","['03ky92p75BfHoNdNfLEfi4']",0.81,-8.76,0.06,0.91,108.86,259213
"4mby007RgpSYu5ndxs8Lyt","Spanish Rumba: Bamboleo - Cantinero De Cuba - Djobí, Djobá - Se Pasaban Los Días - Me Va, Me Va - Mi Guitarra - Color Moreno - Ay Peregrina!","['Raya Real']","['6B0tiYh9aXjEkmNp6LhGjk']",0.83,-8.29,0.16,0.96,108.89,333000
"6tx52gxo5H23JzU6XeGAeX","Ndo","['Hans Ludemann', 'Trio Ivoire']","['3GHknhliH18eoaP3u7RHHp', '4QQeGZjaUIeUfDzGRuR2vI']",0.29,-15.63,0.05,0.92,108.89,278320
"2E0QuKL7ii0MqHwIJwp1PP","Cavalye An Fetans","['Super Jazz Des Jeunes']","['3Iu1NPT6qG6f0DobDMRAdm']",0.37,-13.18,0.05,0.92,108.9,232698
"04i4EwGcMjNGQAb6WGSl6r","Spanish Rumba: Bamboleo - Cantinero De Cuba - Djobí Djobá - La Novia Del Campesino - Me Va, Me Va - Color Moreno","['Raya Real']","['6B0tiYh9aXjEkmNp6LhGjk']",0.82,-8.31,0.16,0.97,108.91,327533
"44fhV2PdVvY4f1PKwTV8BL","Samba Formosa","['Babaloo']","['3XuQx97Ap9w3tn4CgyN9Ps']",0.72,-8.04,0.06,0.97,108.93,236800
"0nZf4I5luovtCyIzmuLvTf","Dare Me - Single Version","['The Pointer Sisters']","['2kreKea2n96dXjcyAU9j5N']",0.92,-5.64,0.1,0.94,108.93,223880
"1L36rN9MdgMoU4Lx7lOXlL","Fortuna","['Landslide']","['1E1uF0y5h9qcdP0dUXflDj']",0.72,-11.14,0.08,0.96,108.94,480000
"7GAwbLiLVn8WmwRAng9RBU","Give the Drummer Some","['Nickodemus', 'The Real Live Show', 'Nappy G']","['4VNKVCluxMcjqwYJm3yuQ3', '06WQ7veLVIkCZGRAZ8taAy', '52rsA42S0zHm2QCp3MX7RV']",0.9,-5.62,0.06,0.92,108.97,287000
"5xaZxWLsl3sOKkP07CU7ew","Can You Keep It?","['Tok Tok Tok']","['6NuChX9FrWXTUYgJUT0DYH']",0.56,-12.94,0.06,0.96,108.97,225347
"38xVEn3vFGLFXPTJCd7gVG","Permanente","['Bossa Combo']","['2wtVXaWIfQZRSDThuD6qNx']",0.73,-10.57,0.08,0.93,108.97,449467
"4O2PJedMEasJfZA0KBpkGP","直到最後","['劉畊宏']","['2kvmrHbV4Hfj2vqWPC8ysu']",0.8,-4.44,0.05,0.9,108.97,221627
"2RgLY0lmyezRB0fnBbtVQf","Danguele Fasso","['Etoile De Dakar']","['0ZEIBXEWSSTDLhheAO9Wyk']",0.38,-8.37,0.09,0.96,108.97,323775
"0XqhoEnGJq6tJnVczAhTV1","Give The Drummer Some","['Nickodemus', 'The Real Live Show', 'Nappy G']","['4VNKVCluxMcjqwYJm3yuQ3', '06WQ7veLVIkCZGRAZ8taAy', '52rsA42S0zHm2QCp3MX7RV']",0.89,-5.04,0.07,0.93,108.98,304133
"7aUUauSmMKUsnKgmsmZZZt","Latido Loco","['Gerardo Nunez - Chano Dominguez']","['5S9k2gxY3oWyu8ETdAn7s3']",0.72,-9.91,0.06,0.9,108.98,291133
"3mtxr1RPYIz8xFwVCw84yI","Horny - Radio Edit","['Mark Morrison']","['6V3F8MZrOKdT9fU686ybE9']",0.63,-7.35,0.07,0.92,108.99,213360
"6hm8rkC3Syq0mxMuzA4noE","Opening Concert Theme - Songkim","['Anthony Red Jackson']","['0VFiQxNSFSA2XABEvGgxjN']",0.95,-7.11,0.06,0.96,109,220480
"6oOirEEXxjeMn6ePl7ThwZ","Don't Stay for Breakfast","['The Instant']","['3WXH1YHtzTSFSAgVZYrH1m']",0.57,-12.74,0.06,0.93,109,226789
"68mroO3KajPRN9R9ztWXyn","Rollin","['Vel Crowe Johnson']","['0YOjJisrtl8QeqTG7iXWYZ']",0.84,-4.17,0.14,0.9,109,229773
"1B05YJeZcgR5J9wB6oxBBs","Vicious Love","['Blue Knights']","['4wwebFlJIMJ3uKExUOk2dt']",0.85,-9.14,0.05,0.9,109.01,209813
"638dPOUfJIqdHZjhVXaCFH","Funk Ain't Dead","['McFly Clan']","['4270viHed3EUvrqP0xIkUW']",0.67,-6.54,0.09,0.93,109.02,288293
"3htiI6BAvr1Ed5dIehlbo4","Memories","['Suckapunch']","['323JlpdOqLTKMrcK3wcdoI']",0.47,-9.91,0.2,0.96,109.02,260280
"4qYahE55arU1Lgp1Tol62L","Give the Drummer Some - Fort Knox Five Remix","['Nickodemus', 'Fort Knox Five']","['4VNKVCluxMcjqwYJm3yuQ3', '5nz5ZBNSvKegsJg11XwjC5']",0.85,-7.35,0.05,0.95,109.02,365493
"7tCoS9ikTKlWz97KuK6nIm","The Fast and the Curious","['Sy Smith']","['4vGS9mc7YHh5Mpfd51X8MF']",0.7,-6.86,0.11,0.91,109.03,276640
"0nNUB3RJIOP4LW1YpD0A5R","Handle My Lovin'","['Defamation League']","['3YmFCCGecmb82x4YNLoMOr']",0.69,-7.72,0.08,0.94,109.03,216227
"60uTjLVuvk1I68274A07fZ","Vi har hørt jeres kald","['Clemens']","['6M4RgHnN6u48xM8rbTintP']",0.72,-10.48,0.2,0.91,109.04,228573
"1JWd374FLuXj4ajrrwbkES","U R The One","['Usher']","['23zg3TcAtWQy7J6upgbUnj']",0.8,-7.01,0.07,0.93,109.04,236667
"2HfYU3LSaot5U0ZpVSWGBC","El Tecolote","['Raul Garcia Y Su Grupo Kabildo']","['5eMD6UOZ2u2dGDTPUCCQmU']",0.82,-6.48,0.23,0.94,109.05,237924
"3b6MoeevkxKHd3iArSaALz","As I Roved Out / Joe O'Dowd's Barndance","['Mary McPartlan']","['7rILYkcgISnPVa1pWOjiwE']",0.73,-4.83,0.06,0.93,109.05,205320
"6dVPCc3a5Iw5sOXkTiFUgN","Un Puño de Tierra","['Los Fabulocos']","['40oARSaEDwdCkE2snSXtJ6']",0.75,-5.6,0.07,0.93,109.06,289493
"3XzEjudbMHzWnP9TfteYAH","Want To (feat. Snoop Dogg & Lox Chatterbox)","['Forever M.C.', 'Snoop Dogg', 'Lox Chatterbox']","['1g03DjS2Bw7E39cQ8SxGQN', '7hJcb9fa4alzcOq3EaNPoG', '3SFVIUlipGj3RpWCKe9s73']",0.95,-2.68,0.2,0.92,109.07,231193
"6lGgZNBmHSHdPxsFZJED00","Que Le Den Candela","['Celia Cruz']","['2weA6hhVqTIN2gSn9PUB9U']",0.87,-5.09,0.09,0.96,109.08,303464
"5tUmBZHRzeAO41cNwaYVqJ","Baby Please","['Les Edwins']","['4q2eFzglZuLomsWa522gDx']",0.69,-5.8,0.07,0.91,109.08,204271
"42sr7lmTyoPFEfSofb0yws","Lord, Lord, Lord","[""Dejan's Olympia Brass Band""]","['2u07jyEJFucPWFXTz0E7Tk']",0.38,-17.42,0.16,0.91,109.11,211893
"7nn7WzIZU9hZcg1IbdN08E","Kitty's Rambles/Headwood Crossing/The Lark's March","['Patricia Clark']","['49KT41ugPipBjpYjeGbUSc']",0.26,-9.8,0.07,0.97,109.16,269213
"79LS3pPYFtWhOJP3XbPYaM","Step by Step - Instrumental","['Jeff Lorber']","['1SaH16LT1AWVsBU8AKY4HN']",0.9,-8.73,0.06,0.95,109.17,243933
"1bYBLZUHKK0m93qZ4cMWJC","Play That Funky Music","['Wild Cherry']","['4apX9tIeHb85yPyy4F6FJG']",0.87,-6.26,0.06,0.9,109.17,301800
"7I7diAkAfZTArR9K4lQfk8","Cumbiamix Tistoj # 1: Al Paso / Entre Palmares / La Cabeza Pelona / Se Va el Caimán - En Vivo","['Marimba Orquesta Hermanos Tistoj']","['6iVmHv5uguAt6NXu3hGIHQ']",0.83,-4.21,0.06,0.92,109.25,487107
"5GPqsESBb7iP3iXjLKj8oc","Forty-Four","['Scott Dunbar']","['2oSCfB4vNJ3oHT4jtziytk']",0.41,-15.48,0.07,0.96,109.27,259091
"03LDhOzdLgeI4tyUgp7aQ8","Angel","['New Kids On The Block']","['55qiaow2sDYtjqu1mwRua6']",0.74,-11.76,0.05,0.91,109.28,211333
"7A5OIWwaCNJ6HxjAhqCNKe","Pay Myself First","['Charles Wilson']","['3O5Kzox3KesoXnEUu129Tt']",0.68,-4.8,0.06,0.93,109.35,224080
"4gIyQ374qO8nTttl6AuOeR","Arnold","['Luke Million']","['1khu4DLsGK5MWLbUlfKkgz']",0.96,-1.94,0.08,0.96,109.37,249021
"6SHNRU4MXleDto1aMMuznO","Play That Funky Music","['Wild Cherry']","['4apX9tIeHb85yPyy4F6FJG']",0.67,-12.07,0.06,0.93,109.39,3e+05
"5uuJruktM9fMdN9Va0DUMl","Play That Funky Music","['Wild Cherry']","['4apX9tIeHb85yPyy4F6FJG']",0.67,-12.07,0.06,0.93,109.39,3e+05
"6z0G8PvZMRKuhlgMyh5q8i","Play That Funky Music","['Wild Cherry']","['4apX9tIeHb85yPyy4F6FJG']",0.67,-12.07,0.06,0.93,109.39,299909
"3kt1ScQh5oZSEMPGX27Qiv","Nervous","['Matt Bianco']","['1WQky50vkzSvSCUl0ejWqb']",0.83,-12.38,0.06,0.96,109.41,270800
"2OXeMzmoWcWrz88oywNVk6","Making Tracks","['Tommie Cunniffe']","['28DhhmEgZwOqHArYruhlxQ']",0.51,-9.94,0.15,0.96,109.41,235600
"0NOztNsO4ClS8jsGkknkFY","Dare Me - 12"" Dance Mix","['The Pointer Sisters']","['2kreKea2n96dXjcyAU9j5N']",0.79,-10.79,0.07,0.95,109.42,380467
"6uHuN9eUBI3jmG1695uLGq","Dare Me (12"" Extended Mix) - 12"" Dance Mix","['The Pointer Sisters']","['2kreKea2n96dXjcyAU9j5N']",0.89,-7.38,0.08,0.92,109.44,380173
"2kal3FBzjr02A2yvl6eQjL","Reels: The Bunch Of Green Rushes/ Carmel Mahoney Mulhaire","['Tommy Peoples']","['3gifBSoFQ7CC5ldWmhFDdM']",0.4,-11.19,0.06,0.97,109.45,227053
"7roNDDmU52OYgYwCN9SI8E","D.S.","['Michael Jackson']","['3fMbdgg4jU18AjLCKBhRSm']",0.91,-4.31,0.06,0.97,109.46,289440
"2JbNKXAVKg40cbqTfKirmB","Suite No. 6 In D Major, BWV 1012: Courante","['Johann Sebastian Bach', 'Antonio Meneses']","['5aIqB5nVVvmFsvSdExz408', '71ZkFRxbUaC9OFrTHTYHPh']",0.13,-18.28,0.07,0.94,109.48,217440
"1fobH0aZOGEj6Did6PiwR2","Violin Sonata No. 1 in G Minor, BWV 1001: IV. Presto","['Johann Sebastian Bach', 'Jaap Schröder']","['5aIqB5nVVvmFsvSdExz408', '3zg3yScrOKx6SSFcvJPNav']",0.14,-24.78,0.07,0.97,109.49,241693
"1M9GfOKlYiba93HhVQ1a2N","Port Of Spain Hustle","['Bacao Rhythm & Steel Band']","['0sjhSgEkyVa8QRmkkuckJ0']",0.84,-2.71,0.06,0.95,109.5,202091
"6yJmkbn4QKlA0DfJ1g74pc","Si Te Marchas (Remix)","['Milleniun Hits']","['0xbGf3FKLF3P3yzf1hecRY']",0.73,-8.28,0.07,0.95,109.52,247876
"63okmsXTh1F6anwz3evgCw","Same Door","['Charles Wilson']","['3O5Kzox3KesoXnEUu129Tt']",0.63,-5.48,0.07,0.94,109.52,213507
"77mfFW0oGVMSp6AkaLmRf7","Descarga Caché","['Cache']","['5t2i0h1jBx28MlZNxK84wc']",0.95,-5.86,0.05,0.96,109.52,274587
"1vAFJ611eMq4tYfDRVwMUI","Tonn Cliodhna / An Seanchaí Muimhneach","['Brendan Begley & Caoimhín Ó Raghallaigh']","['6L8DJIpiJWVhKhYX5M6Rlu']",0.49,-7.71,0.06,0.97,109.55,278813
"5IUabZXczAgzHpE3miFZbH","Pay Myself First (Club Version)","['Charles Wilson']","['3O5Kzox3KesoXnEUu129Tt']",0.67,-5.64,0.06,0.92,109.55,308667
"2DDKT0EfCCSlMKfYWNoq3o","Me Nego","['Milleniun Hits']","['0xbGf3FKLF3P3yzf1hecRY']",0.61,-7.88,0.05,0.93,109.58,291527
"0elllGvZ6M3Ib3wEhT7ZI1","Dare Me","['The Pointer Sisters']","['2kreKea2n96dXjcyAU9j5N']",0.92,-5.26,0.09,0.95,109.58,259120
"6IurkOPIvwMrFtpnIn5xGK","Big Chief Dada's Axe of Plenty Strain","['The Au Brothers']","['6PJqDLUpFSaQpkIUwU7ItU']",0.44,-14.84,0.11,0.92,109.59,319013
"5D3es2Tnjlp8dCS2T01CKq","Some Of These Days","['The Original Wildcat Jass Band']","['1VLNpcnf4TmcL4MrWkGSsA']",0.41,-12.71,0.06,0.94,109.6,219200
"0ma7xWxa3ChrLvCQEnQQHf","Zoom Zoom","[""N'Klabe""]","['3sXLxfvWccL0EI4Q3xxO3q']",0.88,-4.32,0.07,0.9,109.6,268773
"6gLOUHGF9cS5MAkXuh19RX","Dare Me - Instrumental","['The Pointer Sisters']","['2kreKea2n96dXjcyAU9j5N']",0.85,-6.69,0.06,0.97,109.6,263427
"7KYzf9i8S8KKOUf8pWXVh2","Dare Me - 12"" Dance Mix","['The Pointer Sisters']","['2kreKea2n96dXjcyAU9j5N']",0.9,-5.45,0.09,0.96,109.61,376600
"00arAhd6OHjAbF0ULfLTBL","Si Te Marchas (Original)","['Milleniun Hits']","['0xbGf3FKLF3P3yzf1hecRY']",0.6,-10.86,0.06,0.97,109.63,317571
"4LDPtuYOuAFtM6LBoRN0So","Dare Me","['The Pointer Sisters']","['2kreKea2n96dXjcyAU9j5N']",0.92,-5.28,0.09,0.94,109.64,259120
"24uoJ8SY1WawjvZYuwLV4a","The Darktown Strutters' Ball (Live)","['Gaucho']","['7sA2XBP1QTM2CYcAdURnTK']",0.41,-15.93,0.12,0.92,109.64,292352
"4k4RhPTI5LdyYqBLvssiBu","Llamame (Remix)","['Milleniun Hits']","['0xbGf3FKLF3P3yzf1hecRY']",0.65,-11.31,0.06,0.97,109.66,293407
"3cqTmQrHElBFjLnpprUjBP","Zicartola","['Carlos Dafé']","['7c2M9J4vkC24hmNwQyl4vZ']",0.6,-8.89,0.13,0.96,109.66,224747
"53kyVRll8WFOQNZy4mLAOc","Llamame (Original)","['Milleniun Hits']","['0xbGf3FKLF3P3yzf1hecRY']",0.52,-13.09,0.07,0.96,109.76,242887
"5HmROyMglvRA08ZHzFaJAb","Got To Get You Off My Mind - Live","['Southside Johnny And The Asbury Jukes']","['0HosDiKX3VWIIjtSkP8cfC']",0.65,-10.06,0.1,0.9,109.77,297067
"22mQzRiifvh7CjHLPCyPpK","Coyuca de Catalan","['Los Pajaritos De Tacupa Michoacan']","['1UfKv9s6o2zbczDTYUuu1U']",0.78,-4.94,0.11,0.94,109.77,333663
"0DaWnepbqw9g41cnJLQN2c","Expresso Madureira","['Banda Black Rio']","['47UDFBXxSM6d5zbKvflXhv']",0.9,-7.34,0.05,0.96,109.77,245587
"6z5fZepHNSyhexCfSwgKEw","La Vida Pasa Felizmente (Spanish Rumba)","['Raya Real']","['6B0tiYh9aXjEkmNp6LhGjk']",0.83,-8.74,0.1,0.94,109.77,201933
"0iIMByBdzVzhyFDWc27QpD","El llorar - The Cry","['Los Camperos de Valles']","['5wkjb5Vn4MeMj8rGI0SraE']",0.54,-7.4,0.06,0.93,109.8,208707
"1p1cdzlCnlXQVaNrXrnOVv","Six Cold Feet","['The Gories']","['5tcr1ujTO3Q0WH2wkY7RWh']",0.31,-20.35,0.14,0.96,109.81,253307
"5vnbNxy79ycvgQDlT0gRJZ","It's Only Love - 2019 Remaster","['ZZ Top']","['2AM4ilv6UzW0uMRuqKtDgN']",0.67,-8.94,0.06,0.92,109.81,263333
"5TPbN1FUinie24rFn0aFSz","Give Me the Night","['George Benson']","['4N8BwYTEC6XqykGvXXlmfv']",0.7,-12.14,0.09,0.9,109.82,302827
"0P5huXbeAdO9YFY4e8Ydj5","Give Me the Night - Single Version; 2015 Remaster","['George Benson']","['4N8BwYTEC6XqykGvXXlmfv']",0.7,-12.14,0.09,0.9,109.82,302827
"6P1DzuBr6W4OxRfGnh0iF6","The Fisherman’s Lilt / McFadden’s / The Blackberry Blossom","['Will Woodson', 'Caitlin Finley', 'Chris Stevens']","['2RL0njLwViuX5tuIVcrs7Y', '78dsWa5EEaAjeJ7KjavA7M', '2TBi477i3lMPxeHMX7H0cU']",0.55,-7.35,0.05,0.96,109.83,227059
"39dH0xOivYOUTLJQfznqbT","Tip Toe Home/Paddy Kelly's","['Cherish The Ladies']","['2IMfWWTIcBjATtXsM4GHej']",0.6,-13.5,0.61,0.97,109.84,256267
"3IPFFT4c6JYDLuVfv2DzdN","Sonic Fusion","['ZibraZibra']","['4DqLLgB1oMj78Wx5lVzcFk']",0.55,-7.11,0.06,0.91,109.86,222547
"3zRZ2NlsSI85ds7LnxWoBe","Ain't Gonna Cry","['Edward Taylor']","['1kzs17D8vzlJLuwoxn6h0r']",0.78,-6.52,0.05,0.93,109.88,277333
"1MTl8GTnwygbNAAUhAh4IN","De Vuelta Al Barrio","['ChiChi Peralta']","['5GNSVtCq2hiXDx7jUA5Iou']",0.93,-3.84,0.07,0.95,109.88,266429
"0LQprGt8k9EkA3EtXZ6yI0","Got to Get You Off My Mind - Live at The Bottom Line, NYC, NY - October 1976","['Southside Johnny And The Asbury Jukes']","['0HosDiKX3VWIIjtSkP8cfC']",0.79,-5.01,0.06,0.92,109.88,292507
"20AQZ2eZ6ldyEbVk9Xy33X","Make Love To Ya - Remastered","['Lisa Stansfield', 'Ian Devaney', 'Andy Morris', 'Bobby Boughton']","['2jS7I1u7BpgWT9ssG62Zr1', '6Ufm4BHf4ZdolpvcvYgH2S', '0A1FSG9WZ2dQ5JSkQYJHIp', '1xA45Y8FmnDUx45z3LAAOX']",0.72,-6.63,0.05,0.96,109.89,294067
"0KJqQi5nTZgIFj6wCi88IE","The Avocado Song","['Marian Call']","['0qJmICPiZkBJVHFB2SUb4A']",0.58,-5.26,0.15,0.9,109.89,201587
"3x1fDUEZpagcF5vBm9uUb9","Ice Cream","['Preservation Hall Jazz Band']","['2S0rCVs10P1Q0v51wmOrM5']",0.47,-11.11,0.06,0.92,109.89,285907
"3U0cTIFtahJZ4yaAcgkyyG","Make Love to Ya","['Lisa Stansfield']","['2jS7I1u7BpgWT9ssG62Zr1']",0.54,-11.22,0.05,0.96,109.9,295253
"5xSHxOIQifGCVFAOtcHUQ0","Chevy Riders","['J-Pimp']","['5OnRNzHPa1N6kxAdBMgap2']",0.58,-4.82,0.05,0.9,109.9,230009
"3RZS2KLt6IeNZoMeqbX1d7","Dope For The Robot","['Metamatics']","['0MWaIWO3tQOJccGmcL8TP8']",0.51,-16.05,0.08,0.94,109.91,338080
"1yhXDnFgoSZRz1lXjkkccS","(Goin' All Out) Nothin' to Lose","['Cypress Hill']","['4P0dddbxPil35MNN9G2MEX']",0.81,-10.82,0.12,0.92,109.91,231960
"5J4YCvczeVXrPnmDIjO6NQ","Doméyis (Domeus)","[""Kassav'""]","['3y21aFfQQ1Y9dALQLIJ4vj']",0.44,-14.29,0.06,0.96,109.91,249307
"2gBSysR0ggO80eREvhpPEl","Brits On Holiday","['The Idle Statues']","['5PvR2il6jYao9O5kPfAK69']",0.96,-2.23,0.23,0.93,109.91,263182
"69Jom3cO4W6ODs68U81qjC","Make A Buck","['Count Bass D', 'Edan', 'J. Rawls', 'Dionne Farris', 'Oriana Lee']","['3P1ULKxhVEpywj0hogWT44', '4LSixDzXl43EzlPU2EydWs', '3M5miYDu8lWrm0A3Q0OTag', '7HO1DbzU86pWWp1vBN7l6k', '4bNkSFkBpGdpLy5UWHhnPi']",0.84,-4.08,0.18,0.97,109.92,223960
"1yy2DlSDtEt90d54rPDPXz","I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster","['Diddy', '112', 'Faith Evans']","['59wfkuBoNyhDMQGCljbUbA', '7urq0VfqxEYEEiZUkebXT4', '5NDMothbpdpq2xHqSjrrWn']",0.62,-5.6,0.05,0.9,109.92,306560
"1ihJIyOCC2dpWdqpz2brrW","The Governors Ball","['Mighty Sparrow']","['4MFEUloFYnm8U4OAGWQH2w']",0.66,-8.91,0.12,0.93,109.92,236747
"4BhWI0oi9jzaKpnZxt2piw","Musquito (club foot remix)","['DJ /Rupture']","['1xoFENF5cZyTSvcxNL4Ur0']",0.46,-12.55,0.4,0.94,109.96,2e+05
"2Qzh2yJbACI0UgdRre3WvJ","Give Me More, More, More","['Betty Wright']","['0PDqlUGugF5Jt6DZyATvfz']",0.79,-6.56,0.05,0.97,109.96,238640
"5jOtKrZkkqMUk3H2ihmGOy","Feeling So Fly","['Timaya', 'Allenian']","['7gEgjd9W1P1iAD9FbubrqC', '3cMn10JheZt1ccLMyrK5Ym']",0.81,-4.51,0.08,0.96,109.96,200411
"6oQbt7rLXPiVfNri2zKGPd","Traver’s/the Jolly Tinker/the Woman of the House","['Chris Droney']","['2ICATd1hbj5wjpH8Xlcmum']",0.48,-7.93,0.07,0.97,109.97,231987
"5c9iWouGFGje7X4yjqNxjI","Jesus Christ Webstar","['Shade']","['1xqolkIzTFMmqgCuD48WNt']",0.89,-3.06,0.29,0.92,109.97,232500
"3rHqzYbwInXPbNaTxYt6jk","Jesus Christ Webstar","['Shade']","['1xqolkIzTFMmqgCuD48WNt']",0.89,-3.06,0.29,0.92,109.97,232500
"7i6O6JIIUePqCnnd7aPUNB","Lawr Ar Lan Y Mor","['Here Be Dragons']","['7LxmNo1O00Kp51Pzywt4PD']",0.76,-6.17,0.06,0.95,109.97,201034
"3tShmW8gPMTtViDydOJ0SZ","What Would A Good Woman Do","['Long Tall Deb']","['77PbKwbVvAy6VvbBTrWSOD']",0.85,-3.1,0.14,0.91,109.97,234136
"5O3bZB9DQ1ff5JrHK8Qzoc","Go Crazy (feat. Frank P & Renny) - Original Mix","['Chrisjenkins', 'Frank P', 'Renny']","['2AGjBgKP6DhIzdH8wdWEAE', '1TNCWc1AGhfwSSyEQdWN79', '4b9NUsebZRU9tqvLiXmnDZ']",0.5,-13.93,0.08,0.96,109.98,201680
"7oYJwJ2TERbnkQmKy8OgFD","Paz en Este Amor (Paz Na Cama)","['Internacionales Conejos']","['60rvB6FcgAca5rMqSWDfSf']",0.72,-6.87,0.06,0.97,109.98,201000
"77LXRaz8M54rAp0bFRZANi","RSL","['Team Metlay']","['5D5ao7fNKIx8JHTZBgNu9R']",0.2,-17.65,0.09,0.96,109.98,305787
"086y2sIk6vva7spPmknHH5","9613 Moderato 4m 28s","['Fredrick Hoffer']","['1UMjsCWOW41SCTqVtDzmUt']",0.28,-21.1,0.12,0.91,109.98,273493
"6LYLeMmt9HlRseFwWEdyUQ","Fire in My Belly (feat. Ashley Slater)","['Fort Knox Five', 'Ashley Slater']","['5nz5ZBNSvKegsJg11XwjC5', '77ZyDi3WOcyp4Yxa9HFV62']",0.84,-6.28,0.05,0.91,109.98,335055
"5QW3YQh4hLmstYueHroHGK","Little 15","['Rockabye Baby!']","['5bHjVR4F2Tfq4Ha6x7K6wU']",0.12,-23.69,0.1,0.93,109.99,235533
"5mqIroytyr6X8kUdqzk5qx","La Cleptómana","['Marimba Orquesta Sonora Concepción']","['4I8e7hLsDblp8QP25oJJW3']",0.68,-7.7,0.05,0.91,109.99,213287
"4cggf3Lm1LURnzsx15Pv8E","Atom Split","['Winter Machine']","['01jlIV2qS4yHQ2b4AxdW7i']",0.73,-9.83,0.09,0.92,109.99,263427
"66lXwuPqSL6ZJASW4tpKgC","Raise the Dough","['MC Crumbsnatcher']","['7HNkDtcTRzOVt46Tt26v4X']",0.83,-6.4,0.08,0.94,109.99,259819
"0hynLKsNfgigGZlDO4sns5","Sonomix Cumbias 2014: La Bala / Mil Horas / Propuesta Indecente","['Marimba Orquesta Sonora Concepción']","['4I8e7hLsDblp8QP25oJJW3']",0.71,-6.01,0.1,0.92,110,333988
"0YP93THuleQuYZdSCdkFtC","Que Viva Chango","['Willy Chirino (a duo con Albita Rodriguez)']","['3sw1bMcjakLG2a86S5Tr2n']",0.88,-5.67,0.1,0.93,110,309661
"6be8GsOjDCswAMINe2WMyM","You Used to Rock","['Blue Six', 'Tabitha Fair', 'Dave Boonshoft', 'Mark Anthony Jones']","['5UGwjDj6AWE252L6JDgE8y', '1QYgQap2fHtTjz6fomGd42', '6fncy7WTIlNEO9A41kQtnm', '1x0RQ8VSmAcCJqjPTHFees']",0.48,-10.54,0.07,0.92,110,273173
"2mjji3h6tAqGqwgu8yMz07","Iron Eyes","['Isan']","['7a7MvRxJIoVblndypH8XgC']",0.5,-11.24,0.08,0.97,110,265947
"0dYDHpZcjyHm0klTgHJpwJ","Up on the 20th - Reprise","['Aware']","['0X6fqcYH2NN5pqszgddDBo']",0.66,-13.19,0.05,0.93,110,281267
"1ilzpYN1gwl9drj2M5Ik60","I'm a Slave 4 U","['Britney Spears']","['26dSoYclwsYLMAKD3tpOr4']",0.81,-5.18,0.1,0.96,110,204467
"6lcgsakRYoWRBxu7IaVj8p","No Pierdo Nada (Nothin' To Lose) (feat. Mellow Man Ace) - Spanish Edit","['Cypress Hill', 'Mellow Man Ace']","['4P0dddbxPil35MNN9G2MEX', '37YcGi7z4aXgzWu4jGRe4H']",0.87,-8.02,0.13,0.92,110,232200
"1qhAcrtO8wccZWIRGEBBFA","De personne je ne serai la cible","['Suprême NTM']","['4ko6Ysxtvx9EY9GEFslrIz']",0.89,-12.28,0.07,0.93,110,214600
"7iSukqZJkmNzKFgFH9WVE9","Te Voy a Amar","['Gisselle']","['3a4AXIwxExtfXcIwGDBruP']",0.93,-4.99,0.1,0.97,110,265680
"29bpPSxDgUv1Id6UGKYZPt","Unete al Baile","['Papi Sanchez']","['4B6paaW6VeD5oEWp19KEVq']",0.72,-5.72,0.07,0.93,110,218453
"6GcvDqNTAIy0L6JMPRVxek","Pretty Much You","['Rockapella']","['1AFSUleuDTapVhm5zUf4ix']",0.82,-5.12,0.08,0.91,110,208046
"1WI1kP6iGu55ERJeBHtkBW","Carrusel","['Chano Dominguez', 'Hadar Noiberg']","['63Znb1LZJ0KljCmhuxcRMI', '7e3PqYjNnpRTN7XggYpQin']",0.29,-11.34,0.08,0.92,110,232867
"5bzCTsrTZnN385D7HZ0SRI","Je Garde De Toi","['Clara Morgane']","['3HUbBLZLs1WomqgTZYHnZM']",0.6,-3.41,0.06,0.96,110.01,200787
